,ent,type
2878,SharePoint,LANG_FRAM
2879,Collaborative,S_SKILL
2880,Communicator,S_SKILL
2881,Willingness to learn,S_SKILL
2882,"knowledge of substations and primary plant, protection, control, SCADA, transformers, switchgear, batteries, cabling, earthing, and lighting standards",H_SKILL
2883,Risk and Finance Transformation,H_SKILL
2884,Quantitative Modelling,H_SKILL
2885,analytics,H_SKILL
2886,PRMIA's,REQUIREMENT
2887,PRM,LANG_FRAM
2888,integrating risk management solutions,H_SKILL
2889,implementing strategic developments,H_SKILL
2890,operational risk management,H_SKILL
2891,CDOs,LANG_FRAM
2892,Bachelor's,REQUIREMENT
2893,Master’s Degree,REQUIREMENT
2894,Proficiency in English,H_SKILL
2895,advantageous Demonstrable excellence in communication,H_SKILL
2896,analytical,S_SKILL
2897,problem-solving,S_SKILL
2898,passion,S_SKILL
2899,continuous learning,S_SKILL
2900,interest in Financial Regulation,H_SKILL
2901,development,H_SKILL
2902,ARW,LANG_FRAM
2903,provide support on DSP’s,H_SKILL
2904,produce analysis,S_SKILL
2905,suggest ideas as to presentation of information,S_SKILL
2906,writing client reports,S_SKILL
2907,Interpret basic data in charts,H_SKILL
2908,fieldwork/DP databases,S_SKILL
2909,working as a team player,S_SKILL
2910,organisational and time,H_SKILL
2911,management skills,S_SKILL
2912,interpretive skills,S_SKILL
2913,Proactive,S_SKILL
2914,PowerPoint,LANG_FRAM
2915,Excel,LANG_FRAM
2916,Word,LANG_FRAM
2917,work collaboratively,S_SKILL
2918,enthusiastic,S_SKILL
2919,data analysis,H_SKILL
2920,ethical approval submission,S_SKILL
2921,2:2 degree,REQUIREMENT
2922,interpersonal skills,S_SKILL
2923,willingness to work collaboratively,S_SKILL
2924,proactive,S_SKILL
2925,passion,S_SKILL
2926,written and verbal communication,S_SKILL
2927,organisational,S_SKILL
2928,time management skills,S_SKILL
2929,interpretive skills,S_SKILL
2930,attention to detail,S_SKILL
2931,Microsoft,LANG_FRAM
2932,Word,LANG_FRAM
2933,Excel,LANG_FRAM
2934,PowerPoint,LANG_FRAM
2935,COA,LANG_FRAM
2936,quality research,H_SKILL
2937,psychometric validation,H_SKILL
2938,passion,S_SKILL
2939,BSc,REQUIREMENT
2940,MSc,REQUIREMENT
2941,research design,H_SKILL
2942,Microsoft Office,REQUIREMENT
2943,self,S_SKILL
2944,motivation,S_SKILL
2945,attention to detail,S_SKILL
2946,passion,S_SKILL
2947,"understanding, evaluating, and",H_SKILL
2948,communicating,S_SKILL
2949,quantitative,S_SKILL
2950,literature reviews,H_SKILL
2951,developing study protocols,H_SKILL
2952,statistical analysis,H_SKILL
2953,data analysis,H_SKILL
2954,organisational,S_SKILL
2955,ARW,LANG_FRAM
2956,ARW,LANG_FRAM
2957,Publication Database updates,H_SKILL
2958,MS Word,LANG_FRAM
2959,Excel,LANG_FRAM
2960,PowerPoint,LANG_FRAM
2961,Interpersonal skills,S_SKILL
2962,Highly motivated,S_SKILL
2963,proactive,S_SKILL
2964,written and verbal communication,S_SKILL
2965,organisational,S_SKILL
2966,time management,S_SKILL
2967,interpretive,S_SKILL
2968,Attention to detail,S_SKILL
2969,communicating,S_SKILL
2970,Microsoft Office,REQUIREMENT
2971,work collaboratively,S_SKILL
2972,part of a team,S_SKILL
2973,proactive,S_SKILL
2974,attention to detail,S_SKILL
2975,supporting financial and contractual activity,S_SKILL
2976,Microsoft Office,REQUIREMENT
2977,Outlook,LANG_FRAM
2978,Word,LANG_FRAM
2979,Excel,LANG_FRAM
2980,PowerPoint,LANG_FRAM
2981,data driven analysis,H_SKILL
2982,grounded,S_SKILL
2983,skill,S_SKILL
2984,independent advice,S_SKILL
2985,data analysis,H_SKILL
2986,provide timely responses,H_SKILL
2987,Degree,REQUIREMENT
2988,2:1,REQUIREMENT
2989,Master's,REQUIREMENT
2990,advising clients,S_SKILL
2991,supporting clients,S_SKILL
2992,analysis and management of strategic risk Project Management,H_SKILL
2993,Sophisticated analytical approach,H_SKILL
2994,work independently,S_SKILL
2995,building/s,H_SKILL
2996,knowledge/expertise,H_SKILL
2997,Excel,LANG_FRAM
2998,Word,LANG_FRAM
2999,PowerPoint,LANG_FRAM
3000,Proactive,S_SKILL
3001,inquisitive,S_SKILL
3002,research skills,H_SKILL
3003,Microsoft Power BI,LANG_FRAM
3004,Willingness to travel,S_SKILL
3005,present a professional,S_SKILL
3006,Clean UK driving licence,H_SKILL
3007,life assurance,H_SKILL
3008,volunteering,H_SKILL
3009,Produce design calculations,H_SKILL
3010,CAD / CIVIL3D drafting,H_SKILL
3011,Prepare reports and presentations,S_SKILL
3012,Provide direction and supervision,S_SKILL
3013,numerical modelling,H_SKILL
3014,MEng,REQUIREMENT
3015,Ability – capable of undertaking design,H_SKILL
3016,Organised,S_SKILL
3017,access information,H_SKILL
3018,organised,S_SKILL
3019,Collaborative,S_SKILL
3020,Dynamic,REQUIREMENT
3021,EHV level,H_SKILL
3022,Develop your skills,S_SKILL
3023,Engage partners,S_SKILL
3024,portfolio,REQUIREMENT
3025,Manage the financial control of the projects,S_SKILL
3026,Bachelor's degree,REQUIREMENT
3027,Analytical,S_SKILL
3028,eager to learn,S_SKILL
3029,adapt and are good,S_SKILL
3030,understand complex concepts,H_SKILL
3031,communicate,S_SKILL
3032,Work as a Team,S_SKILL
3033,prioritise,S_SKILL
3034,interpersonal skills,S_SKILL
3035,"knowledge, competencies and leadership skills",H_SKILL
3036,transport planning from high level policy,H_SKILL
3037,transport modelling,H_SKILL
3038,Degree,REQUIREMENT
3039,Master/,REQUIREMENT
3040,transport planning/traffic engineering,H_SKILL
3041,Transport modelling,H_SKILL
3042,Sponsoring projects delivered by our Capital Programme,H_SKILL
3043,"design, development, and delivery of engineering solutions",H_SKILL
3044,analyse the network to,H_SKILL
3045,Bachelor's degree,REQUIREMENT
3046,Analytical,S_SKILL
3047,eager to learn,S_SKILL
3048,adapt and are good,S_SKILL
3049,understand complex concepts,H_SKILL
3050,communicate,S_SKILL
3051,"knowledge, competencies and leadership skills",H_SKILL
3052,handling,S_SKILL
3053,"knowledge, technical skills",H_SKILL
3054,2.1 Degree,REQUIREMENT
3055,related degree,REQUIREMENT
3056,Collaborates,S_SKILL
3057,Identifying learning needs,H_SKILL
3058,APIs,LANG_FRAM
3059,perform analysis and related activities,H_SKILL
3060,collaborate effectively,S_SKILL
3061,Reporting directly to the ADG,S_SKILL
3062,analysis and reporting results,H_SKILL
3063,maintenance,H_SKILL
3064,SAP,LANG_FRAM
3065,Developing,H_SKILL
3066,evaluating,H_SKILL
3067,degree,REQUIREMENT
3068,HPLC,LANG_FRAM
3069,GC,LANG_FRAM
3070,verbal and written communication skills,S_SKILL
3071,manage changing priorities,S_SKILL
3072,Chromatography Data Systems,H_SKILL
3073,collaboration,S_SKILL
3074,Maths and English,H_SKILL
3075,GCSE,REQUIREMENT
3076,Bachelor’s degree,REQUIREMENT
3077,degree,REQUIREMENT
3078,PGCE,REQUIREMENT
3079,Maths and English,H_SKILL
3080,GCSE,REQUIREMENT
3081,Bachelor’s degree,REQUIREMENT
3082,degree,REQUIREMENT
3083,"broad range of backgrounds, experiences and perspectives",H_SKILL
3084,mathematical ideas,H_SKILL
3085,teach technical language and strategies,H_SKILL
3086,Maths and English,H_SKILL
3087,GCSE,REQUIREMENT
3088,Bachelor’s degree,REQUIREMENT
3089,degree,REQUIREMENT
3090,Maths and English,H_SKILL
3091,GCSE,REQUIREMENT
3092,Bachelor’s degree,REQUIREMENT
3093,degree,REQUIREMENT
3094,Maths and English,H_SKILL
3095,GCSE,REQUIREMENT
3096,Bachelor’s degree,REQUIREMENT
3097,degree,REQUIREMENT
3098,cloud,LANG_FRAM
3099,CrowdStrike,LANG_FRAM
3100,CrowdStrike,LANG_FRAM
3101,CrowdStrike,LANG_FRAM
3102,CrowdStrike,LANG_FRAM
3103,developing & delivering insights,H_SKILL
3104,creating and supporting analytics,H_SKILL
3105,CrowdStrike,LANG_FRAM
3106,build and run CrowdStrike,H_SKILL
3107,analysing,H_SKILL
3108,interpreting data,H_SKILL
3109,problem areas,S_SKILL
3110,work with Sr,S_SKILL
3111,leadership,S_SKILL
3112,Passionate,S_SKILL
3113,CrowdStrike,LANG_FRAM
3114,Evaluate,S_SKILL
3115,Bachelor’s degree,REQUIREMENT
3116,MS Excel,LANG_FRAM
3117,Tableau,LANG_FRAM
3118,Clari,LANG_FRAM
3119,verbal and written communication skills,S_SKILL
3120,organisational,S_SKILL
3121,adoption A variety of professional development,H_SKILL
3122,collaboration,S_SKILL
3123,listening,S_SKILL
3124,learning,S_SKILL
3125,fuel innovation,H_SKILL
3126,generating the best possible outcomes for our customers,H_SKILL
3127,Shadowing various staff members,H_SKILL
3128,present your results,S_SKILL
3129,behavioural assessments,H_SKILL
3130,flexible,S_SKILL
3131,reports and making presentations,S_SKILL
3132,Degree,REQUIREMENT
3133,working towards Excellent,S_SKILL
3134,written and verbal communication,S_SKILL
3135,2.1,REQUIREMENT
3136,numerical skills,S_SKILL
3137,passionate and detail,S_SKILL
3138,BSi,H_SKILL
3139,Associate qualifications,REQUIREMENT
3140,conduct research,H_SKILL
3141,data analysis,H_SKILL
3142,data collection,H_SKILL
3143,Microsoft 365,LANG_FRAM
3144,Excel,LANG_FRAM
3145,data analysis,H_SKILL
3146,organisational skills,S_SKILL
3147,collaboratively,S_SKILL
3148,eager to learn,S_SKILL
3149,Passion,S_SKILL
3150,owning and operating the high,H_SKILL
3151,developing,H_SKILL
3152,understanding of technical requirements,H_SKILL
3153,) modelling,H_SKILL
3154,Power Systems,LANG_FRAM
3155,PSCAD,LANG_FRAM
3156,computing hardware,H_SKILL
3157,technical assessments,H_SKILL
3158,network capability,H_SKILL
3159,identify options,H_SKILL
3160,develop,H_SKILL
3161,power flow analysis,H_SKILL
3162,transient stability,H_SKILL
3163,ensure licence,S_SKILL
3164,analysis of the transmission network is controlled,H_SKILL
3165,MEng,REQUIREMENT
3166,BEng,REQUIREMENT
3167,understanding of requirements for technical studies,H_SKILL
3168,power flow,LANG_FRAM
3169,transient stability,H_SKILL
3170,manage,S_SKILL
3171,prioritise,S_SKILL
3172,communication,S_SKILL
3173,time,S_SKILL
3174,management,H_SKILL
3175,organisational skills,S_SKILL
3176,Passion,S_SKILL
3177,provide guidance and support,H_SKILL
3178,genuine passion,S_SKILL
3179,2:2,REQUIREMENT
3180,thinking,S_SKILL
3181,seek to address knowledge gaps,S_SKILL
3182,comfortable working to and setting stretching individual targets,S_SKILL
3183,machine learning,LANG_FRAM
3184,business decision,H_SKILL
3185,SQL,LANG_FRAM
3186,data modelling,H_SKILL
3187,Master the,REQUIREMENT
3188,analyse and harness data,H_SKILL
3189,machine learning,LANG_FRAM
3190,Analytics,H_SKILL
3191,RPA,LANG_FRAM
3192,Machine Learning,LANG_FRAM
3193,Lab helping guide,S_SKILL
3194,2:2,REQUIREMENT
3195,Excellent communication skills,S_SKILL
3196,work in a team,S_SKILL
3197,statistical modelling,H_SKILL
3198,advanced analytics,H_SKILL
3199,data,H_SKILL
3200,advanced analytics,H_SKILL
3201,supporting in the delivery of outstanding and high-quality work,S_SKILL
3202,"Collating, analysing and validating key performance data",H_SKILL
3203,helping to deliver valuable insights and recommendations,S_SKILL
3204,curious,S_SKILL
3205,communicate,S_SKILL
3206,grasp of programming languages,S_SKILL
3207,problem,S_SKILL
3208,solving,S_SKILL
3209,Curious,S_SKILL
3210,leadership,S_SKILL
3211,inspecting and evaluating components,H_SKILL
3212,attention to detail,S_SKILL
3213,adapted to be changing the way the world works,S_SKILL
3214,attention to detail,S_SKILL
3215,edge innovation,H_SKILL
3216,Collaborate,S_SKILL
3217,Maintain accurate inspection records and documentation,H_SKILL
3218,attention to detail,S_SKILL
3219,brilliant innovation,H_SKILL
3220,engage externally with stakeholders,S_SKILL
3221,Bachelor,REQUIREMENT
3222,degree,REQUIREMENT
3223,passion,S_SKILL
3224,consistently deliver to time,S_SKILL
3225,Excel,LANG_FRAM
3226,building relationships,S_SKILL
3227,battery storage,H_SKILL
3228,handling customer,S_SKILL
3229,building relationships,S_SKILL
3230,building relationships,S_SKILL
3231,willingness to learn,S_SKILL
3232,building relationships,S_SKILL
3233,attention to detail,S_SKILL
3234,battery storage,H_SKILL
3235,technical support,H_SKILL
3236,writing technical web copy,H_SKILL
3237,write and maintain technical product information,H_SKILL
3238,communication skills,S_SKILL
3239,eager to be part of helping,S_SKILL
3240,technical troubleshooting,H_SKILL
3241,great communicator,S_SKILL
3242,ability to pick up technical information,S_SKILL
3243,3D modelling,H_SKILL
3244,PDMS,LANG_FRAM
3245,Resolve trouble shooting during execution of different,H_SKILL
3246,piping specification,H_SKILL
3247,Design module,H_SKILL
3248,MDS,REQUIREMENT
3249,DRAW/DRAFT,H_SKILL
3250,UDAs,H_SKILL
3251,Autodesk AutoCAD,LANG_FRAM
3252,2:1,REQUIREMENT
3253,process engineering,S_SKILL
3254,3D modelling,H_SKILL
3255,Python,LANG_FRAM
3256,2:1,REQUIREMENT
3257,learning and development opportunities such as mentoring,H_SKILL
3258,build data warehouses,H_SKILL
3259,systems design,H_SKILL
3260,development,H_SKILL
3261,winning training,S_SKILL
3262,"problem quickly, so technical focus",S_SKILL
3263,analytical outlook,S_SKILL
3264,willingness to learn,S_SKILL
3265,CIMA qualification,REQUIREMENT
3266,Perform data processing activities,H_SKILL
3267,2:1,REQUIREMENT
3268,communication skills,S_SKILL
3269,collaborate effectively,S_SKILL
3270,Microsoft Office,REQUIREMENT
3271,Excel,LANG_FRAM
3272,PowerPoint,LANG_FRAM
3273,passionate,S_SKILL
3274,Power Unit,LANG_FRAM
3275,Power Unit,LANG_FRAM
3276,Provide clear information on parts,H_SKILL
3277,attention to detail,S_SKILL
3278,enthusiastic,S_SKILL
3279,passion,S_SKILL
3280,determination to win,S_SKILL
3281,Power Unit’s lifecycle,LANG_FRAM
3282,design and implement control algorithms,H_SKILL
3283,Define and deliver calibration,H_SKILL
3284,managing the integration of the Powerunit,H_SKILL
3285,Power Unit,LANG_FRAM
3286,curious,S_SKILL
3287,tenacious,S_SKILL
3288,hunger to work in a fast paced environment,S_SKILL
3289,2.1 degree,REQUIREMENT
3290,related degree,REQUIREMENT
3291,control theory,S_SKILL
3292,communication skills,S_SKILL
3293,motivation,S_SKILL
3294,Collective,S_SKILL
3295,data production,H_SKILL
3296,"Maintain, develop, and support information systems within the human resources",H_SKILL
3297,communicate,S_SKILL
3298,Work with key HR stakeholders,S_SKILL
3299,identify opportunities for process improvement,H_SKILL
3300,data analysis,H_SKILL
3301,data analytics,H_SKILL
3302,Collaborate,S_SKILL
3303,data storage,H_SKILL
3304,Maintain data privacy,H_SKILL
3305,handling sensitive HR data,H_SKILL
3306,Provide,S_SKILL
3307,data analysis,H_SKILL
3308,analytical mindset,S_SKILL
3309,proficiency,H_SKILL
3310,data analysis,H_SKILL
3311,translate complex HR data into meaningful,H_SKILL
3312,analytical,S_SKILL
3313,problem,S_SKILL
3314,solving,S_SKILL
3315,attention to detail,S_SKILL
3316,identify gaps in processes or operation and provide solutions,H_SKILL
3317,Excel,LANG_FRAM
3318,data analysis,H_SKILL
3319,Bachelor’s degree,REQUIREMENT
3320,Organised,S_SKILL
3321,time management skills,S_SKILL
3322,work independently,S_SKILL
3323,collaboratively,S_SKILL
3324,Continuous learning mindset,S_SKILL
3325,Proactive,S_SKILL
3326,Power Unit,LANG_FRAM
3327,creative,S_SKILL
3328,innovative,S_SKILL
3329,Power Unit,LANG_FRAM
3330,Solve complex problems,S_SKILL
3331,Write test requests,H_SKILL
3332,write technical reports,H_SKILL
3333,CAD design,H_SKILL
3334,simulation/analysis,H_SKILL
3335,CAD design,H_SKILL
3336,simulation/analysis,H_SKILL
3337,Designing highly loaded mechanical components & system,H_SKILL
3338,2:1 degree,REQUIREMENT
3339,Passionate,S_SKILL
3340,Creative,S_SKILL
3341,innovative,S_SKILL
3342,curious,S_SKILL
3343,HRIS,H_SKILL
3344,"testing and configuration, security administration",H_SKILL
3345,"report writing, system optimisation",S_SKILL
3346,coaching,S_SKILL
3347,develop expertise,H_SKILL
3348,configuration excellence,H_SKILL
3349,identifying and resolving issues,S_SKILL
3350,HRIS,H_SKILL
3351,Developing,H_SKILL
3352,HRIS,H_SKILL
3353,analytical and reporting skills,S_SKILL
3354,Keen attention to detail,S_SKILL
3355,Microsoft Office,REQUIREMENT
3356,communication and administrative skills,S_SKILL
3357,organisational,S_SKILL
3358,time management,S_SKILL
3359,BSc,REQUIREMENT
3360,Stack,LANG_FRAM
3361,building cutting-edge applications,H_SKILL
3362,Windows,LANG_FRAM
3363,passionate,S_SKILL
3364,value innovation,H_SKILL
3365,C#,LANG_FRAM
3366,.NET,LANG_FRAM
3367,collaborate,S_SKILL
3368,PostgreSQL,LANG_FRAM
3369,ensuring efficient data,H_SKILL
3370,design principles,H_SKILL
3371,React,LANG_FRAM
3372,Cloud,LANG_FRAM
3373,Azure,LANG_FRAM
3374,Stack,LANG_FRAM
3375,React,LANG_FRAM
3376,Webpack,LANG_FRAM
3377,accessibility best practices,H_SKILL
3378,C#,LANG_FRAM
3379,.NET,LANG_FRAM
3380,PostgreSQL,LANG_FRAM
3381,Azure,LANG_FRAM
3382,Cloud,LANG_FRAM
3383,Docker,LANG_FRAM
3384,experience as a full-stack,H_SKILL
3385,"write clean, maintainable, and well-",H_SKILL
3386,documented code,H_SKILL
3387,C#,LANG_FRAM
3388,JavaScript,LANG_FRAM
3389,building performant and responsive user interfaces,H_SKILL
3390,React,LANG_FRAM
3391,building and maintaining,H_SKILL
3392,RESTful APIs,LANG_FRAM
3393,C#,LANG_FRAM
3394,ASP.NET,LANG_FRAM
3395,PostgreSQL,LANG_FRAM
3396,cloud,LANG_FRAM
3397,Microsoft Azure,LANG_FRAM
3398,Docker,LANG_FRAM
3399,passion,S_SKILL
3400,communication and collaboration skills,S_SKILL
3401,work effectively,S_SKILL
3402,problem,S_SKILL
3403,solving mindset,S_SKILL
3404,cloud,LANG_FRAM
3405,React,LANG_FRAM
3406,.NET,LANG_FRAM
3407,C#,LANG_FRAM
3408,cloud,LANG_FRAM
3409,generation web application,H_SKILL
3410,WPF,LANG_FRAM
3411,Bachelor's,REQUIREMENT
3412,AI,LANG_FRAM
3413,Swift,LANG_FRAM
3414,AI,LANG_FRAM
3415,write and evaluate code,H_SKILL
3416,Swift,LANG_FRAM
3417,coding,H_SKILL
3418,coding,H_SKILL
3419,quality answers,H_SKILL
3420,Evaluate code,H_SKILL
3421,AI,LANG_FRAM
3422,native,S_SKILL
3423,Swift,LANG_FRAM
3424,writing and grammar skills,S_SKILL
3425,bachelor's degree,REQUIREMENT
3426,Swift,LANG_FRAM
3427,iOS,LANG_FRAM
3428,capacity planning,H_SKILL
3429,Ensure effective system monitoring,H_SKILL
3430,Develop,H_SKILL
3431,Bachelor's degree,REQUIREMENT
3432,leadership,S_SKILL
3433,communication,S_SKILL
3434,IT best practices,H_SKILL
3435,ITIL,LANG_FRAM
3436,developing our products,H_SKILL
3437,Managing the development team,S_SKILL
3438,Translating business requirements into work,H_SKILL
3439,Testing the changes from the development team,H_SKILL
3440,Coordinating releases and deployment of changes,H_SKILL
3441,strong technical background,H_SKILL
3442,understanding of software architecture and modern development,H_SKILL
3443,communicating with end-users,S_SKILL
3444,organised,S_SKILL
3445,research and resolve issues,H_SKILL
3446,good at explaining things,S_SKILL
